0,1,2,3,4,5,6,7,8,9,10,11,12
COSC-477-500,20,59,10,0,0,89 3.112,0.0,0.0,0.0,0.0,0.0,89 BYRNE S
,22.47%,66.29%,11.24%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,20,59,10,0,0,89 3.112,0.0,0.0,0.0,0.0,0.0,89
,22.47%,66.29%,11.24%,0.00%,0.00%,,,,,,,
COSC-483-500,108,0,0,0,0,108 4.000,0.0,0.0,0.0,0.0,0.0,108 HORLEN J
COURSE TOTAL:,108,0,0,0,0,108 4.000,0.0,0.0,0.0,0.0,0.0,108
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COSC-489-501,7,2,1,0,0,10 3.600,0.0,0.0,0.0,1.0,0.0,11 LAVY S
,70.00%,20.00%,10.00%,0.00%,0.00%,,,,,,,
COSC-489-502,11,4,1,0,0,16 3.625,0.0,0.0,0.0,1.0,0.0,17 KANG H
,68.75%,25.00%,6.25%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,18,6,2,0,0,26 3.615,0.0,0.0,0.0,2.0,0.0,28
,69.23%,23.08%,7.69%,0.00%,0.00%,,,,,,,
COSC-494-950,61,18,2,0,0,81 3.728,0.0,0.0,0.0,0.0,0.0,81 EUSTACE G
,75.31%,22.22%,2.47%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,61,18,2,0,0,81 3.728,0.0,0.0,0.0,0.0,0.0,81
,75.31%,22.22%,2.47%,0.00%,0.00%,,,,,,,
COSC-620-600,4,4,0,0,0,8 3.500,0.0,0.0,0.0,0.0,0.0,8 PETERSON J
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,4,4,0,0,0,8 3.500,0.0,0.0,0.0,0.0,0.0,8
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,
COSC-621-600,10,20,5,0,0,35 3.143,1.0,0.0,0.0,0.0,0.0,36 RYOO B
,28.57%,57.14%,14.29%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,10,20,5,0,0,35 3.143,1.0,0.0,0.0,0.0,0.0,36
,28.57%,57.14%,14.29%,0.00%,0.00%,,,,,,,
COSC-624-600,17,11,0,0,0,28 3.607,0.0,0.0,0.0,0.0,0.0,28 JACKSON J
,60.71%,39.29%,0.00%,0.00%,0.00%,,,,,,,
COSC-624-601,14,6,0,0,0,20 3.700,0.0,0.0,0.0,0.0,0.0,20 JACKSON J
COURSE TOTAL:,31,17,0,0,0,48 3.646,0.0,0.0,0.0,0.0,0.0,48
,64.58%,35.42%,0.00%,0.00%,0.00%,,,,,,,
COSC-627-600,6,7,0,0,0,13 3.462,0.0,0.0,0.0,0.0,0.0,13 DAIGNEAULT M
,46.15%,53.85%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,6,7,0,0,0,13 3.462,0.0,0.0,0.0,0.0,0.0,13
,46.15%,53.85%,0.00%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,777,864,255,29,25,1950 3.199,1.0,0.0,0.0,30.0,1.0,1982
COURSE TOTAL:,10,10,7 2,,2,31 2.774,0.0,0.0,0.0,3.0,0.0,34
,32.26%,32.26%,22.58%6.45%,,6.45%,,,,,,,
ARCH-335-500,17,20,10 0,,4,51 2.902,1.0,0.0,0.0,1.0,0.0,53 BALTAZAR CERVANTES
,33.33%,39.22%,19.61%0.00%,,7.84%,,,,,,,
COURSE TOTAL:,17,20,10 0,,4,51 2.902,1.0,0.0,0.0,1.0,0.0,53
,33.33%,39.22%,19.61%0.00%,,7.84%,,,,,,,
ARCH-350-500,67,28,5 3,,1,104 3.510,0.0,0.0,0.0,5.0,0.0,109 DE PAOLA P
,64.42%,26.92%,4.81%2.88%,,0.96%,,,,,,,
COURSE TOTAL:,67,28,5 3,,1,104 3.510,0.0,0.0,0.0,5.0,0.0,109
,64.42%,26.92%,4.81%2.88%,,0.96%,,,,,,,
ARCH-406-201,12,0,0 0,,0,12 4.000,0.0,0.0,0.0,0.0,0.0,12 BABE J
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
ARCH-406-501,10,3,0 0,,0,13 3.769,0.0,0.0,0.0,0.0,0.0,13 RODIEK S
,76.92%,23.08%,0.00%0.00%,,0.00%,,,,,,,
ARCH-406-502,5,0,0 1,,0,6 3.500,0.0,0.0,0.0,0.0,0.0,6 GEVA A
,83.33%,0.00%,0.00%  16.67%,,0.00%,,,,,,,
ARCH-406-503,7,7,0 0,,0,14 3.500,0.0,0.0,0.0,0.0,0.0,14 TABB P
,50.00%,50.00%,0.00%0.00%,,0.00%,,,,,,,
ARCH-406-504,6,6,2 0,,0,14 3.286,1.0,0.0,0.0,0.0,0.0,15 HE W
,42.86%,42.86%,14.29%0.00%,,0.00%,,,,,,,
ARCH-406-505,8,4,0 0,,0,12 3.667,1.0,0.0,0.0,0.0,0.0,13 DOWNING F
,66.67%,33.33%,0.00%0.00%,,0.00%,,,,,,,
ARCH-406-506,13,3,0 0,,0,16 3.812,0.0,0.0,0.0,0.0,0.0,16 LANG P
,81.25%,18.75%,0.00%0.00%,,0.00%,,,,,,,
LAND-200-500,23,6,1 1,,1,32 3.531,0.0,0.0,0.0,1.0,0.0,33 DVORAK B
,71.88%,18.75%,3.13%3.13%,,3.13%,,,,,,,
COURSE TOTAL:,23,6,1 1,,1,32 3.531,0.0,0.0,0.0,1.0,0.0,33
,71.88%,18.75%,3.13%3.13%,,3.13%,,,,,,,
LAND-255-501,7,7,2 0,,0,16 3.312,0.0,0.0,0.0,0.0,0.0,16 HUANG C
,43.75%,43.75%,12.50%0.00%,,0.00%,,,,,,,
LAND-255-502,4,11,1 0,,0,16 3.188,0.0,0.0,0.0,0.0,0.0,16 REID R
,25.00%,68.75%,6.25%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,11,18,3 0,,0,32 3.250,0.0,0.0,0.0,0.0,0.0,32
,34.38%,56.25%,9.38%0.00%,,0.00%,,,,,,,
LAND-319-501,2,9,5 2,,0,18 2.611,0.0,0.0,0.0,0.0,0.0,18 WANG Z
,11.11%,50.00%,27.78%  11.11%,,0.00%,,,,,,,
LAND-319-502,6,7,4 2,,0,19 2.895,0.0,0.0,0.0,0.0,0.0,19 WOODFIN T
,31.58%,36.84%,21.05%  10.53%,,0.00%,,,,,,,
COURSE TOTAL:,8,16,9 4,,0,37 2.757,0.0,0.0,0.0,0.0,0.0,37
,21.62%,43.24%,24.32%  10.81%,,0.00%,,,,,,,
LAND-321-501,3,13,0 0,,0,16 3.188,0.0,0.0,0.0,0.0,0.0,16 MURPHY M
,18.75%,81.25%,0.00%0.00%,,0.00%,,,,,,,
LAND-321-502,1,7,4 0,,0,12 2.750,0.0,0.0,0.0,0.0,0.0,12 WANG Z
,8.33%,58.33%,33.33%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,4,20,4 0,,0,28 3.000,0.0,0.0,0.0,0.0,0.0,28
,14.29%,71.43%,14.29%0.00%,,0.00%,,,,,,,
LAND-330-501,0,11,5 2,,0,18 2.500,1.0,0.0,0.0,0.0,0.0,19 MURPHY M
LAND-330-502,0,12,4 1,,0,17 2.647,1.0,0.0,0.0,0.0,0.0,18 TEAL M
,0.00%,70.59%,23.53%5.88%,,0.00%,,,,,,,
COURSE TOTAL:,0,23,9 3,,0,35 2.571,2.0,0.0,0.0,0.0,0.0,37
,0.00%,65.71%,25.71%8.57%,,0.00%,,,,,,,
LAND-331-501,7,8,5 0,,0,20 3.100,0.0,0.0,0.0,0.0,0.0,20 LI M
,35.00%,40.00%,25.00%0.00%,,0.00%,,,,,,,
LAND-331-502,1,4,3 1,,0,9 2.556,0.0,0.0,0.0,0.0,0.0,9 DVORAK B
,11.11%,44.44%,33.33%  11.11%,,0.00%,,,,,,,
COURSE TOTAL:,8,12,8 1,,0,29 2.931,0.0,0.0,0.0,0.0,0.0,29
,27.59%,41.38%,27.59%3.45%,,0.00%,,,,,,,
LAND-340-501,11,28,31 7,,3,80 2.462,0.0,0.0,0.0,9.0,0.0,89 VOLKMAN N
,13.75%,35.00%,38.75%8.75%,,3.75%,,,,,,,
COURSE TOTAL:,11,28,31 7,,3,80 2.462,0.0,0.0,0.0,9.0,0.0,89
,13.75%,35.00%,38.75%8.75%,,3.75%,,,,,,,
LAND-421-501,9,1,0 0,,0,10 3.900,0.0,0.0,0.0,0.0,0.0,10 RODIEK J
,90.00%,10.00%,0.00%0.00%,,0.00%,,,,,,,
LAND-421-502,8,3,0 0,,0,11 3.727,0.0,0.0,0.0,0.0,0.0,11 LEE C
,72.73%,27.27%,0.00%0.00%,,0.00%,,,,,,,
