0,1,2,3,4,5,6,7,8,9,10,11,12
COURSE TOTAL:,12,4,2 1,,0,19 3.421,0.0,0.0,0.0,1.0,0.0,20
,63.16%,21.05%,10.53%5.26%,,0.00%,,,,,,,
JAPN-102-200,7,2,2 0,,1,12 3.167,0.0,0.0,0.0,0.0,0.0,12 ADAMS G
,58.33%,16.67%,16.67%0.00%,,8.33%,,,,,,,
COURSE TOTAL:,7,2,2 0,,1,12 3.167,0.0,0.0,0.0,0.0,0.0,12
,58.33%,16.67%,16.67%0.00%,,8.33%,,,,,,,
JAPN-110-150,8,3,0 0,,0,11 3.727,0.0,0.0,0.0,0.0,0.0,11 KUROKAWA K
,72.73%,27.27%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,8,3,0 0,,0,11 3.727,0.0,0.0,0.0,0.0,0.0,11
,72.73%,27.27%,0.00%0.00%,,0.00%,,,,,,,
WMST-200-100,4,3,4 2,,0,13 2.692,0.0,0.0,0.0,0.0,0.0,13 PLEMONS A
,30.77%,23.08%,30.77%  15.38%,,0.00%,,,,,,,
WMST-200-101,8,12,1 1,,0,22 3.227,0.0,0.0,0.0,0.0,0.0,22 POIROT K
,36.36%,54.55%,4.55%4.55%,,0.00%,,,,,,,
WMST-200-201,5,5,0 0,,0,10 3.500,2.0,0.0,0.0,2.0,0.0,14 WOMACK A
,50.00%,50.00%,0.00%0.00%,,0.00%,,,,,,,
WMST-200-202,11,4,2 0,,1,18 3.333,0.0,0.0,0.0,0.0,0.0,18 LAWRENCE D
HIST-325-200,4,3,3,0,1,11 2.818,0.0,0.0,0.0,1.0,0.0,12 BLUM F
,36.36%,27.27%,27.27%,0.00%,9.09%,,,,,,,
COURSE TOTAL:,4,3,3,0,1,11 2.818,0.0,0.0,0.0,1.0,0.0,12
,36.36%,27.27%,27.27%,0.00%,9.09%,,,,,,,
HIST-336-250,9,5,5,0,0,19 3.210,0.0,0.0,0.0,0.0,0.0,19 BRADFORD J
,47.37%,26.32%,26.32%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,9,5,5,0,0,19 3.211,0.0,0.0,0.0,0.0,0.0,19
,47.37%,26.32%,26.32%,0.00%,0.00%,,,,,,,
HIST-342-100,5,14,4,0,1,24 2.917,0.0,0.0,0.0,0.0,0.0,24 KIRKENDALL A
,20.83%,58.33%,16.67%,0.00%,4.17%,,,,,,,
COURSE TOTAL:,5,14,4,0,1,24 2.917,0.0,0.0,0.0,0.0,0.0,24
,20.83%,58.33%,16.67%,0.00%,4.17%,,,,,,,
HIST-367-200,9,12,3,0,1,25 3.120,0.0,0.0,0.0,0.0,0.0,25 BEAUCHAMP M
,36.00%,48.00%,12.00%,0.00%,4.00%,,,,,,,
COURSE TOTAL:,9,12,3,0,1,25 3.120,0.0,0.0,0.0,0.0,0.0,25
,36.00%,48.00%,12.00%,0.00%,4.00%,,,,,,,
HIST-368-100,9,21,5,0,0,35 3.114,1.0,0.0,0.0,0.0,1.0,37 BROOKS C
,25.71%,60.00%,14.29%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,9,21,5,0,0,35 3.114,1.0,0.0,0.0,0.0,1.0,37
,25.71%,60.00%,14.29%,0.00%,0.00%,,,,,,,
HIST-369-100,3,8,2,0,0,13 3.077,0.0,0.0,0.0,0.0,0.0,13 GREAR C
,23.08%,61.54%,15.38%,0.00%,0.00%,,,,,,,
HIST-370-100,2,13,4,11,,21 2.667,0.0,0.0,0.0,1.0,0.0,22 TARNOWIECKYI S
,9.52%,61.90%,19.05%,4.76%4.76%,,,,,,,,
COURSE TOTAL:,2,13,4,1 1,,21 2.667,0.0,0.0,0.0,1.0,0.0,22
,9.52%,61.90%,19.05%,4.76%   4.76%,,,,,,,,
HIST-371-200,14,10,2,00,,26 3.462,0.0,0.0,0.0,0.0,0.0,26 HOWELL K
,53.85%,38.46%,7.69%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,14,10,2,0 0,,26 3.462,0.0,0.0,0.0,0.0,0.0,26
,53.85%,38.46%,7.69%,0.00%   0.00%,,,,,,,,
HIST-406-900,3,9,1,00,,13 3.154,0.0,0.0,0.0,0.0,0.0,13 SCHLOSS R
,23.08%,69.23%,7.69%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,3,9,1,0 0,,13 3.154,0.0,0.0,0.0,0.0,0.0,13
,23.08%,69.23%,7.69%,0.00%   0.00%,,,,,,,,
HIST-412-150,2,7,3,00,,12 2.917,0.0,0.0,0.0,1.0,0.0,13 REESE R
,16.67%,58.33%,25.00%,0.00%0.00%,,,,,,,,
